task_id,fid-task0,fid-task1,fid-task2,fid-task3,fid-task4
0,48.3986930847168,,,,
1,49.865238189697266,52.359962463378906,,,
2,55.28144073486328,59.78063201904297,41.88032913208008,,
3,60.22415542602539,60.556983947753906,58.01526641845703,46.446739196777344,
4,61.688297271728516,67.3867416381836,69.31058502197266,54.518184661865234,28.177621841430664
